seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr6	155153451	155153615	165	*	X68426	26230	155153831	155578857	425027	+	215	upstream	215	TIAM2
chr6	155583262	155583426	165	*	X68433	49861	155585147	155597682	12536	+	1720	upstream	1720	CLDN20
chr6	155583525	155583644	120	*	X68434	49861	155585147	155597682	12536	+	1502	upstream	1502	CLDN20
chr6	155584155	155584245	91	*	X68435	49861	155585147	155597682	12536	+	901	upstream	901	CLDN20
chr6	158421700	158421773	74	*	X68530	100874300	158422139	158423415	1277	+	365	upstream	365	SYNJ2-IT1
chr6	158421969	158422193	225	*	X68531	100874300	158422139	158423415	1277	+	0	overlapStart	0	SYNJ2-IT1
chr6	159186636	159186770	135	*	X68695	100500851	159185693	159185785	93	-	850	upstream	850	MIR3918
chr6	160429685	160429804	120	*	X68738	100271873	160424323	160428696	4374	-	988	upstream	988	AIRN
chr6	160514105	160514209	105	*	X68789	729603	160514114	160517244	3131	+	0	overlapStart	0	CHP1P2
chr6	170638852	170638971	120	*	X68920	100616430	170639849	170639932	84	+	877	upstream	877	MIR4644
chr7	891883	891884	2	*	X69063	51608	891587	936071	44485	+	0	inside	295	GET4
chr7	1097059	1097178	120	*	X69122	115330	1097141	1098897	1757	+	0	overlapStart	0	GPR146
chr7	1122128	1122400	273	*	X69128	2852	1121844	1133451	11608	+	0	inside	283	GPER1
chr7	2274270	2274270	1	*	X69321	8379	1855428	2272583	417156	-	1686	upstream	1686	MAD1L1
chr7	5022091	5022161	71	*	X69490	100533952	5023302	5112854	89553	+	1140	upstream	1140	RBAK-RBAKDN
chr7	5720534	5720668	135	*	X69667	100874342	5702063	5720092	18030	-	441	upstream	441	RNF216-IT1
chr7	6069843	6069977	135	*	X69699	100310846	6071007	6076183	5177	+	1029	upstream	1029	ANKRD61
chr7	6628869	6628958	90	*	X69756	79034	6629915	6648355	18441	+	956	upstream	956	C7orf26
chr7	27185178	27185312	135	*	X69911	3202	27180671	27183287	2617	-	1890	upstream	1890	HOXA5
chr7	34697831	34698013	183	*	X70021	387129	34697897	34917944	220048	+	0	overlapStart	0	NPSR1
chr7	45144349	45144468	120	*	X70261	677796	45143948	45144641	694	-	0	inside	172	SNORA5C
chr7	45144754	45144888	135	*	X70262	677796	45143948	45144641	694	-	112	upstream	112	SNORA5C
chr7	45146585	45146719	135	*	X70263	677796	45143948	45144641	694	-	1943	upstream	1943	SNORA5C
chr7	45146585	45146719	135	*	X70263	677795	45145567	45145698	132	-	886	upstream	886	SNORA5B
chr7	45147184	45147303	120	*	X70264	677795	45145567	45145698	132	-	1485	upstream	1485	SNORA5B
chr7	55258415	55258482	68	*	X70503	100507500	55247443	55256642	9200	-	1772	upstream	1772	EGFR-AS1
chr7	65866090	65866209	120	*	X70610	285908	65841031	65865395	24365	-	694	upstream	694	LINC00174
chr7	86976636	86976697	62	*	X71048	11257	86954664	86974831	20168	-	1804	upstream	1804	TP53TG1
chr7	99691028	99691186	159	*	X71386	407014	99691183	99691266	84	-	0	overlapEnd	79	MIR25
chr7	99691673	99691807	135	*	X71387	407014	99691183	99691266	84	-	406	upstream	406	MIR25
chr7	99691673	99691807	135	*	X71387	407050	99691391	99691470	80	-	202	upstream	202	MIR93
chr7	99691673	99691807	135	*	X71387	406900	99691616	99691697	82	-	0	overlapStart	0	MIR106B
chr7	99691958	99692092	135	*	X71388	407014	99691183	99691266	84	-	691	upstream	691	MIR25
chr7	99691958	99692092	135	*	X71388	407050	99691391	99691470	80	-	487	upstream	487	MIR93
chr7	99691958	99692092	135	*	X71388	406900	99691616	99691697	82	-	260	upstream	260	MIR106B
chr7	99692882	99693031	150	*	X71389	407014	99691183	99691266	84	-	1615	upstream	1615	MIR25
chr7	99692882	99693031	150	*	X71389	407050	99691391	99691470	80	-	1411	upstream	1411	MIR93
chr7	99692882	99693031	150	*	X71389	406900	99691616	99691697	82	-	1184	upstream	1184	MIR106B
chr7	99693053	99693142	90	*	X71390	407014	99691183	99691266	84	-	1786	upstream	1786	MIR25
chr7	99693053	99693142	90	*	X71390	407050	99691391	99691470	80	-	1582	upstream	1582	MIR93
chr7	99693053	99693142	90	*	X71390	406900	99691616	99691697	82	-	1355	upstream	1355	MIR106B
chr7	99693609	99693728	120	*	X71391	406900	99691616	99691697	82	-	1911	upstream	1911	MIR106B
chr7	99697509	99697628	120	*	X71396	9179	99699130	99707942	8813	+	1501	upstream	1501	AP4M1
chr7	99754284	99754433	150	*	X71409	100616439	99754228	99754292	65	-	0	overlapStart	0	MIR4658
chr7	99754584	99754748	165	*	X71410	100616439	99754228	99754292	65	-	291	upstream	291	MIR4658
chr7	99754794	99754913	120	*	X71411	100616439	99754228	99754292	65	-	501	upstream	501	MIR4658
chr7	100172944	100173030	87	*	X71462	100316904	100169853	100171270	1418	-	1673	upstream	1673	SAP25
chr7	100286216	100286590	375	*	X71507	64599	100277130	100286870	9741	-	0	inside	279	GIGYF1
chr7	100287104	100287238	135	*	X71508	64599	100277130	100286870	9741	-	233	upstream	233	GIGYF1
chr7	100286996	100287014	19	*	X71509	64599	100277130	100286870	9741	-	125	upstream	125	GIGYF1
chr7	100801770	100801904	135	*	X71575	100616117	100802754	100802836	83	+	849	upstream	849	MIR4653
chr7	100802213	100802295	83	*	X71576	100616117	100802754	100802836	83	+	458	upstream	458	MIR4653
chr7	100883473	100883503	31	*	X71585	24146	100875373	100882101	6729	-	1371	upstream	1371	CLDN15
chr7	100883631	100883801	171	*	X71586	24146	100875373	100882101	6729	-	1529	upstream	1529	CLDN15
chr7	100883892	100883975	84	*	X71587	24146	100875373	100882101	6729	-	1790	upstream	1790	CLDN15
chr7	104632229	104632349	121	*	X71742	100216546	104622194	104631612	9419	-	616	upstream	616	LINC01004
chr7	127231654	127231891	238	*	X71867	29999	127231463	127241851	10389	+	0	inside	190	FSCN3
chr7	127719809	127719943	135	*	X71944	693178	127721913	127722012	100	+	1969	upstream	1969	MIR593
chr7	127720179	127720303	125	*	X71945	693178	127721913	127722012	100	+	1609	upstream	1609	MIR593
chr7	127720406	127720585	180	*	X71946	693178	127721913	127722012	100	+	1327	upstream	1327	MIR593
chr7	127720661	127720780	120	*	X71947	693178	127721913	127722012	100	+	1132	upstream	1132	MIR593
chr7	127720859	127721053	195	*	X71948	693178	127721913	127722012	100	+	859	upstream	859	MIR593
chr7	127721591	127721740	150	*	X71949	693178	127721913	127722012	100	+	172	upstream	172	MIR593
chr7	128505274	128505575	302	*	X71988	100130705	128506464	128512101	5638	+	888	upstream	888	ATP6V1FNB
chr7	129394754	129394826	73	*	X72038	100885864	129396106	129396216	111	+	1279	upstream	1279	RNA5SP244
chr7	130134904	130135053	150	*	X72060	442904	130135952	130136045	94	+	898	upstream	898	MIR335
chr7	130135171	130135242	72	*	X72061	442904	130135952	130136045	94	+	709	upstream	709	MIR335
chr7	137638255	137638376	122	*	X72210	100130880	137638094	137642712	4619	+	0	inside	160	CREB3L2-AS1
chr7	139112064	139112118	55	*	X72276	100129148	139102209	139112272	10064	-	0	inside	153	LOC100129148
chr7	141477811	141477813	3	*	X72402	50832	141478289	141479188	900	+	475	upstream	475	TAS2R4
chr7	150025295	150025399	105	*	X72577	113763	150026938	150029811	2874	+	1538	upstream	1538	ZBED6CL
chr7	150026510	150026644	135	*	X72578	113763	150026938	150029811	2874	+	293	upstream	293	ZBED6CL
chr7	150027053	150027157	105	*	X72579	113763	150026938	150029811	2874	+	0	inside	114	ZBED6CL
chr7	150935262	150935358	97	*	X72687	768213	150935507	150935624	118	+	148	upstream	148	MIR671
chr8	8239070	8239219	150	*	X73015	157285	8175258	8239257	64000	-	0	inside	37	PRAG1
chr8	8239595	8239744	150	*	X73016	157285	8175258	8239257	64000	-	337	upstream	337	PRAG1
chr8	12583068	12583202	135	*	X73091	100500838	12584746	12584808	63	+	1543	upstream	1543	MIR3926-2
chr8	22460120	22460159	40	*	X73358	57805	22462145	22477983	15839	+	1985	upstream	1985	CCAR2
chr8	22460328	22460447	120	*	X73359	57805	22462145	22477983	15839	+	1697	upstream	1697	CCAR2
chr8	22460505	22460516	12	*	X73360	57805	22462145	22477983	15839	+	1628	upstream	1628	CCAR2
chr8	22499406	22499555	150	*	X73379	80094	22497884	22499722	1839	-	0	inside	166	BIN3-IT1
chr8	22925251	22925355	105	*	X73411	286059	22925742	22941132	15391	+	386	upstream	386	LOC286059
chr8	37607114	37607248	135	*	X73755	728024	37604074	37605564	1491	-	1549	upstream	1549	LOC728024
chr8	37607309	37607458	150	*	X73756	728024	37604074	37605564	1491	-	1744	upstream	1744	LOC728024
chr8	128971257	128971275	19	*	X74690	100302161	128972879	128972941	63	+	1603	upstream	1603	MIR1205
chr8	131097351	131097485	135	*	X74767	100507117	131094984	131097014	2031	-	336	upstream	336	ASAP1-IT2
chr8	144661553	144661944	392	*	X75054	93100	144656955	144660513	3559	-	1039	upstream	1039	NAPRT
chr8	144662057	144662126	70	*	X75055	93100	144656955	144660513	3559	-	1543	upstream	1543	NAPRT
chr8	144895274	144895453	180	*	X75100	100126338	144895127	144895212	86	-	61	upstream	61	MIR937
chr8	144895679	144895783	105	*	X75101	100126338	144895127	144895212	86	-	466	upstream	466	MIR937
chr8	144895867	144895993	127	*	X75102	100126338	144895127	144895212	86	-	654	upstream	654	MIR937
chr8	144896039	144896055	17	*	X75103	100126338	144895127	144895212	86	-	826	upstream	826	MIR937
chr8	144899254	144899392	139	*	X75104	23513	144873090	144897549	24460	-	1704	upstream	1704	SCRIB
chr8	145135550	145135572	23	*	X75176	8733	145137524	145141119	3596	+	1951	upstream	1951	GPAA1
chr8	145135719	145135823	105	*	X75177	8733	145137524	145141119	3596	+	1700	upstream	1700	GPAA1
chr8	145157357	145157513	157	*	X75184	84232	145159305	145162515	3211	+	1791	upstream	1791	MAF1
chr8	145160896	145161045	150	*	X75185	81858	145153536	145159140	5605	-	1755	upstream	1755	SHARPIN
chr8	145160896	145161045	150	*	X75185	340390	145162629	145173218	10590	+	1583	upstream	1583	WDR97
chr8	145161077	145161255	179	*	X75186	81858	145153536	145159140	5605	-	1936	upstream	1936	SHARPIN
chr8	145161077	145161255	179	*	X75186	340390	145162629	145173218	10590	+	1373	upstream	1373	WDR97
chr8	145161497	145161751	255	*	X75187	340390	145162629	145173218	10590	+	877	upstream	877	WDR97
chr8	145161796	145162035	240	*	X75188	340390	145162629	145173218	10590	+	593	upstream	593	WDR97
chr8	145162307	145162435	129	*	X75189	340390	145162629	145173218	10590	+	193	upstream	193	WDR97
chr8	145319488	145319544	57	*	X75220	642658	145321517	145492131	170615	+	1972	upstream	1972	SCX
chr8	145579303	145579498	196	*	X75252	340393	145576886	145579269	2384	-	33	upstream	33	TMEM249
chr8	145579829	145579853	25	*	X75253	340393	145576886	145579269	2384	-	559	upstream	559	TMEM249
chr8	145584831	145584932	102	*	X75254	26233	145579088	145583036	3949	-	1794	upstream	1794	FBXL6
chr8	145619308	145619438	131	*	X75264	100126351	145619364	145619445	82	-	0	overlapEnd	6	MIR939
chr8	145619800	145619950	151	*	X75265	100126351	145619364	145619445	82	-	354	upstream	354	MIR939
chr8	145619983	145620132	150	*	X75266	100126351	145619364	145619445	82	-	537	upstream	537	MIR939
chr8	145620193	145620327	135	*	X75267	100126351	145619364	145619445	82	-	747	upstream	747	MIR939
chr8	145620581	145620606	26	*	X75268	100126351	145619364	145619445	82	-	1135	upstream	1135	MIR939
chr8	145620820	145621105	286	*	X75269	100126351	145619364	145619445	82	-	1374	upstream	1374	MIR939
chr8	145621369	145621531	163	*	X75270	100126351	145619364	145619445	82	-	1923	upstream	1923	MIR939
chr8	145625818	145626008	191	*	X75275	100302196	145625476	145625559	84	-	258	upstream	258	MIR1234
chr8	145626928	145627047	120	*	X75276	100302196	145625476	145625559	84	-	1368	upstream	1368	MIR1234
chr8	145627093	145627233	141	*	X75277	100302196	145625476	145625559	84	-	1533	upstream	1533	MIR1234
chr8	146014185	146014520	336	*	X75326	80778	145998501	146012725	14225	-	1459	upstream	1459	ZNF34
chr8	146014536	146014640	105	*	X75327	80778	145998501	146012725	14225	-	1810	upstream	1810	ZNF34
chr9	35104604	35104753	150	*	X75750	30968	35099889	35103154	3266	-	1449	upstream	1449	STOML2
chr9	35607345	35607466	122	*	X75765	100616214	35608091	35608156	66	+	624	upstream	624	MIR4667
chr9	35607617	35607806	190	*	X75766	100616214	35608091	35608156	66	+	284	upstream	284	MIR4667
chr9	35751154	35751216	63	*	X75823	57704	35736863	35749983	13121	-	1170	upstream	1170	GBA2
chr9	35751712	35751951	240	*	X75824	57704	35736863	35749983	13121	-	1728	upstream	1728	GBA2
chr9	35754427	35754460	34	*	X75831	692094	35752988	35754274	1287	-	152	upstream	152	MSMP
chr9	35790531	35790543	13	*	X75832	4882	35792406	35809728	17323	+	1862	upstream	1862	NPR2
chr9	35790786	35790924	139	*	X75833	4882	35792406	35809728	17323	+	1481	upstream	1481	NPR2
chr9	95379940	95380013	74	*	X76331	100128361	95380332	95382817	2486	+	318	upstream	318	LOC100128361
chr9	95380471	95380620	150	*	X76332	100128361	95380332	95382817	2486	+	0	inside	138	LOC100128361
chr9	97846915	97847094	180	*	X76524	407011	97847490	97848370	881	+	395	upstream	395	MIR23B
chr9	97848370	97848474	105	*	X76526	100422842	97848296	97848376	81	-	0	overlapStart	0	MIR3074
chr9	98224332	98224481	150	*	X76554	100507346	98225891	98232301	6411	+	1409	upstream	1409	LOC100507346
chr9	98225474	98225706	233	*	X76555	100507346	98225891	98232301	6411	+	184	upstream	184	LOC100507346
chr9	103117073	103117109	37	*	X76708	54881	103064357	103115259	50903	-	1813	upstream	1813	TEX10
chr9	104162455	104162589	135	*	X76714	54534	104151122	104160919	9798	-	1535	upstream	1535	MRPL50
chr9	116969544	116969735	192	*	X77047	619556	116971714	116971809	96	+	1978	upstream	1978	MIR455
chr9	116971091	116971298	208	*	X77048	619556	116971714	116971809	96	+	415	upstream	415	MIR455
chr9	116971569	116971748	180	*	X77049	619556	116971714	116971809	96	+	0	overlapStart	0	MIR455
chr9	125643916	125643996	81	*	X77417	692206	125642492	125642598	107	-	1317	upstream	1317	SNORD90
chr9	125795864	125795915	52	*	X77424	2844	125795922	125797944	2023	+	6	upstream	6	GPR21
chr9	126165405	126165490	86	*	X77440	693186	126164804	126164882	79	-	522	upstream	522	MIR601
chr9	127115001	127115135	135	*	X77592	100129034	127115752	127121463	5712	+	616	upstream	616	LOC100129034
chr9	127115616	127115735	120	*	X77593	100129034	127115752	127121463	5712	+	16	upstream	16	LOC100129034
chr9	129172816	129172935	120	*	X77710	641373	129170054	129172783	2730	-	32	upstream	32	NRON
chr9	130210900	130211000	101	*	X77769	26783	130210781	130210916	136	-	0	overlapStart	0	SNORA65
chr9	130211753	130211887	135	*	X77770	26783	130210781	130210916	136	-	836	upstream	836	SNORA65
chr9	130211753	130211887	135	*	X77770	90678	130213765	130265780	52016	+	1877	upstream	1877	LRSAM1
chr9	130212578	130212679	102	*	X77771	26783	130210781	130210916	136	-	1661	upstream	1661	SNORA65
chr9	130212578	130212679	102	*	X77771	90678	130213765	130265780	52016	+	1085	upstream	1085	LRSAM1
chr9	130882394	130882523	130	*	X77898	100289019	130873450	130881013	7564	-	1380	upstream	1380	SLC25A25-AS1
chr9	131153137	131153258	122	*	X77988	100616335	131154900	131154987	88	+	1641	upstream	1641	MIR219B
chr9	131645696	131645805	110	*	X78086	883	131595392	131644354	48963	-	1341	upstream	1341	KYAT1
chr9	134360036	134360350	315	*	X78354	26786	134361052	134365958	4907	+	701	upstream	701	SNORD62A
chr9	134361131	134361490	360	*	X78355	26786	134361052	134365958	4907	+	0	inside	78	SNORD62A
chr9	136225173	136225384	212	*	X78559	6834	136218666	136223361	4696	-	1811	upstream	1811	SURF1
chr9	136277462	136277596	135	*	X78581	11093	136279459	136324508	45050	+	1862	upstream	1862	ADAMTS13
chr9	136277762	136277896	135	*	X78582	11093	136279459	136324508	45050	+	1562	upstream	1562	ADAMTS13
chr9	136278070	136278095	26	*	X78583	11093	136279459	136324508	45050	+	1363	upstream	1363	ADAMTS13
chr9	137270505	137270624	120	*	X78829	100616236	137271257	137271318	62	+	632	upstream	632	MIR4669
chr9	138394270	138394886	617	*	X78857	138162	138387026	138392364	5339	-	1905	upstream	1905	C9orf116
chr9	139306088	139306131	44	*	X78979	10807	139296374	139305054	8681	-	1033	upstream	1033	ENTR1
chr9	139620987	139621166	180	*	X79030	677824	139620556	139620689	134	-	297	upstream	297	SNORA17B
chr9	139724105	139724230	126	*	X79051	100422860	139725409	139725475	67	+	1178	upstream	1178	MIR4292
chr9	139725125	139725274	150	*	X79052	100422860	139725409	139725475	67	+	134	upstream	134	MIR4292
chr9	139745525	139745689	165	*	X79067	158056	139746819	139755251	8433	+	1129	upstream	1129	MAMDC4
chr9	139746005	139746085	81	*	X79068	158056	139746819	139755251	8433	+	733	upstream	733	MAMDC4
chr9	139746160	139746272	113	*	X79069	158056	139746819	139755251	8433	+	546	upstream	546	MAMDC4
chr9	139746850	139746855	6	*	X79070	158056	139746819	139755251	8433	+	0	inside	30	MAMDC4
chr9	140731538	140731544	7	*	X79289	693187	140732871	140732968	98	+	1326	upstream	1326	MIR602
chrX	47062470	47062683	214	*	X79630	8552	47064247	47065254	1008	+	1563	upstream	1563	INE1
chrX	47062951	47063014	64	*	X79631	8552	47064247	47065254	1008	+	1232	upstream	1232	INE1
chrX	47064541	47064810	270	*	X79632	8552	47064247	47065254	1008	+	0	inside	293	INE1
chrX	47510775	47510897	123	*	X79674	2002	47494919	47510003	15085	-	771	upstream	771	ELK1
chrX	47516909	47517193	285	*	X79679	100133957	47518232	47519776	1545	+	1038	upstream	1038	UXT-AS1
chrX	53583477	53583611	135	*	X79837	407054	53583184	53583302	119	-	174	upstream	174	MIR98
chrX	53585787	53585891	105	*	X79838	406889	53584153	53584235	83	-	1551	upstream	1551	MIRLET7F2
chrX	54838669	54838803	135	*	X79913	677799	54840803	54840933	131	+	1999	upstream	1999	SNORA11
chrX	70519707	70519826	120	*	X79989	26548	70521628	70525204	3577	+	1801	upstream	1801	ITGB1BP2
chrX	118603824	118603913	90	*	X80077	100303728	118599996	118603083	3088	-	740	upstream	740	SLC25A5-AS1
chrX	118922593	118922727	135	*	X80082	26779	118921316	118921447	132	-	1145	upstream	1145	SNORA69
chrX	153627473	153627622	150	*	X80335	26778	153628622	153628756	135	+	999	upstream	999	SNORA70
chrX	153627878	153628027	150	*	X80336	26778	153628622	153628756	135	+	594	upstream	594	SNORA70
chrX	153664200	153664305	106	*	X80340	2664	153665259	153671814	6556	+	953	upstream	953	GDI1
chrX	153664781	153664851	71	*	X80341	2664	153665259	153671814	6556	+	407	upstream	407	GDI1
chrX	153670970	153671132	163	*	X80343	9130	153672473	153679002	6530	+	1340	upstream	1340	FAM50A
chrX	153671148	153671210	63	*	X80344	9130	153672473	153679002	6530	+	1262	upstream	1262	FAM50A
chrX	154002286	154002302	17	*	X80366	677835	154003273	154003401	129	+	970	upstream	970	SNORA56
chrX	154002543	154002737	195	*	X80367	677835	154003273	154003401	129	+	535	upstream	535	SNORA56
chrX	154002963	154003097	135	*	X80368	677835	154003273	154003401	129	+	175	upstream	175	SNORA56
chrX	154003128	154003262	135	*	X80369	677835	154003273	154003401	129	+	10	upstream	10	SNORA56
